time,latitude,longitude,mag,place
2019-11-02T09:45:53.800Z,35.7595,-117.5816667,0.73,"16km W of Searles Valley, CA"
2019-11-02T09:45:10.180Z,44.684,-111.885,0.98,"56km E of Lima, Montana"
2019-11-02T09:41:25.690Z,35.7558333,-117.4706667,0.81,"6km WSW of Searles Valley, CA"
2019-11-02T09:40:14.940Z,19.4148333,-155.2776667,0.98,"4km WSW of Volcano, Hawaii"
2019-11-02T09:39:36.370Z,19.3295002,-155.1026611,1.9,"18km SE of Volcano, Hawaii"
2019-11-02T09:39:01.310Z,35.7396667,-117.6553333,0.65,"13km N of Ridgecrest, CA"
2019-11-02T09:36:52.260Z,35.8236667,-117.6223333,0.95,"21km WNW of Searles Valley, CA"
2019-11-02T09:24:08.869Z,36.5255,-98.988,0.43,"21km ENE of Mooreland, Oklahoma"
2019-11-02T09:18:01.040Z,19.403,-155.2755,1,"5km SW of Volcano, Hawaii"
2019-11-02T09:17:01.992Z,39.3279,-120.0161,-0.1,"9km NNW of Incline Village, Nevada"
2019-11-02T09:09:12.970Z,19.1914997,-155.4530029,1.9,"3km ESE of Pahala, Hawaii"
2019-11-02T09:09:04.870Z,44.4338333,-110.3535,0.06,"37km E of Old Faithful Geyser, Wyoming"
2019-11-02T09:08:41.250Z,44.427,-110.3285,1.04,"40km E of Old Faithful Geyser, Wyoming"
2019-11-02T09:06:54.560Z,19.4053333,-155.2708333,1.14,"4km SW of Volcano, Hawaii"
2019-11-02T09:01:50.210Z,35.5951667,-117.5901667,1.33,"8km ESE of Ridgecrest, CA"
2019-11-02T08:58:41.360Z,38.4256667,-122.677,1.29,"4km SE of Santa Rosa, CA"
2019-11-02T08:56:33.200Z,19.4046667,-155.2893333,1.18,"6km WSW of Volcano, Hawaii"
2019-11-02T08:52:30.130Z,35.6595,-117.5111667,2.28,"15km SW of Searles Valley, CA"
2019-11-02T08:49:59.310Z,19.4033333,-155.2745,1.22,"4km SW of Volcano, Hawaii"
2019-11-02T08:49:36.320Z,19.0943,-67.2208,2.96,"67km N of San Antonio, Puerto Rico"
2019-11-02T08:47:27.800Z,19.0328,-67.1986,2.9,"60km N of San Antonio, Puerto Rico"
2019-11-02T08:36:24.190Z,35.8551667,-117.6721667,0.41,"23km ESE of Little Lake, CA"
2019-11-02T08:35:52.180Z,19.3658333,-155.0446667,1.04,"16km SSE of Fern Acres, Hawaii"
2019-11-02T08:35:46.760Z,33.118,-115.6036667,0.99,"8km W of Calipatria, CA"
2019-11-02T08:32:47.802Z,66.3129,-157.251,1.5,"68km SSW of Kobuk, Alaska"
2019-11-02T08:10:10.360Z,65.2593,-148.4956,1.1,"51km NNW of Ester, Alaska"
2019-11-02T08:08:43.920Z,37.6273333,-118.7998333,0.82,"13km NW of Toms Place, CA"
2019-11-02T08:03:10.260Z,19.4056664,-155.2855072,1.76,"5km WSW of Volcano, Hawaii"
2019-11-02T08:03:10.260Z,19.4061667,-155.2885,1.51,"5km WSW of Volcano, Hawaii"
2019-11-02T08:03:04.720Z,40.0643,-119.9487,0.1,"42km N of Cold Springs, Nevada"
2019-11-02T08:01:02.680Z,35.7041667,-117.5081667,1.44,"12km SW of Searles Valley, CA"
2019-11-02T07:38:42.260Z,35.715,-117.5691667,2.3,"14km NE of Ridgecrest, CA"
2019-11-02T07:36:35.180Z,35.6005,-117.5988333,1.22,"7km ESE of Ridgecrest, CA"
2019-11-02T07:32:31.560Z,58.1861667,-155.2728333,-0.18,"98km SE of King Salmon, Alaska"
2019-11-02T07:29:37.710Z,38.6085,-122.4476667,1.53,"4km N of Angwin, CA"
2019-11-02T07:26:15.020Z,38.8365,-111.3863333,1.5,"35km SW of Ferron, Utah"
2019-11-02T07:19:26.850Z,36.36566667,-98.16533333,1.65,"22km SSE of Helena, Oklahoma"
2019-11-02T07:19:11.570Z,35.8616667,-117.6756667,0.69,"22km ESE of Little Lake, CA"
2019-11-02T07:11:54.640Z,19.4134998,-155.2771606,1.79,"4km WSW of Volcano, Hawaii"
2019-11-02T07:08:07.550Z,44.7886667,-111.0505,0.06,"14km NNE of West Yellowstone, Montana"
2019-11-02T07:02:42.094Z,13.875,144.7644,4.3,"39km NNW of Yigo Village, Guam"
2019-11-02T06:59:11.340Z,35.7113333,-117.5761667,1,"14km NE of Ridgecrest, CA"
2019-11-02T06:54:24.120Z,35.95133333,-97.40116667,1.98,"8km NNE of Guthrie, Oklahoma"
2019-11-02T06:50:30.820Z,33.6261667,-116.6946667,0.06,"8km NNW of Anza, CA"
2019-11-02T06:47:25.760Z,39.6585,-121.7638333,1.36,"3km ENE of Durham, CA"
2019-11-02T06:42:33.590Z,19.4038333,-155.2753333,1.27,"4km SW of Volcano, Hawaii"
2019-11-02T06:30:01.273Z,63.1295,-150.9095,1.9,"98km NNW of Talkeetna, Alaska"
2019-11-02T06:29:44.230Z,34.863,-118.1013333,0.76,"6km E of Rosamond, CA"
2019-11-02T06:27:57.548Z,61.3382,-149.4844,1.4,"20km SSE of Knik-Fairview, Alaska"
2019-11-02T06:26:25.310Z,36.637,-119.9765,2.54,"7km WNW of Raisin City, CA"
2019-11-02T06:26:03.640Z,19.4661674,-155.6045074,1.85,"27km E of Honaunau-Napoopoo, Hawaii"
2019-11-02T06:25:54.740Z,44.7291667,-111.7795,0.9,"54km W of West Yellowstone, Montana"
2019-11-02T06:23:29.050Z,35.6511667,-117.4661667,1.18,"14km SSW of Searles Valley, CA"
2019-11-02T06:06:50.352Z,66.4403,-157.2452,2.4,"54km SSW of Kobuk, Alaska"
2019-11-02T06:02:15.440Z,51.84,-177.8938333,-0.24,"17km ESE of Tanaga Volcano, Alaska"
2019-11-02T06:00:18.530Z,44.5616667,-112.1421667,1.05,"36km ESE of Lima, Montana"
2019-11-02T05:51:39.620Z,38.8093333,-122.8246667,0.97,"7km WNW of The Geysers, CA"
2019-11-02T05:46:55.860Z,46.8545,-121.735166666667,0.04,"28km N of Packwood, Washington"
2019-11-02T05:46:27.540Z,33.6948333,-116.7581667,0.46,"6km SW of Idyllwild, CA"
2019-11-02T05:45:12.500Z,33.3868333,-116.3603333,0.56,"15km N of Borrego Springs, CA"
2019-11-02T05:44:25.859Z,36.3075,-98.1565,2.35,"23km W of Waukomis, Oklahoma"
2019-11-02T05:44:17.906Z,61.7334,-146.5325,1.4,"66km SW of Glennallen, Alaska"
2019-11-02T05:43:06.070Z,47.2913333333333,-122.295,1.12,"1km NNW of Lakeland South, Washington"
2019-11-02T05:40:15.497Z,38.6523,-118.5488,0.8,"15km NNE of Hawthorne, Nevada"
2019-11-02T05:38:58.060Z,58.1776667,-155.348,-0.67,"95km SE of King Salmon, Alaska"
2019-11-02T05:38:08.030Z,58.1821667,-155.3508333,-0.73,"95km SE of King Salmon, Alaska"
2019-11-02T05:31:09.439Z,36.526,-98.987,0.17,"21km ENE of Mooreland, Oklahoma"
2019-11-02T05:23:41.570Z,33.5165,-116.738,0.13,"7km SW of Anza, CA"
2019-11-02T05:21:37.110Z,36.1506653,-118.0709991,1.31,"16km SSW of Olancha, CA"
2019-11-02T05:17:14.780Z,44.5476667,-114.2525,1.25,"5km NNW of Challis, Idaho"
2019-11-02T05:17:02.561Z,58.9675,-152.6217,2.5,"96km SW of Homer, Alaska"
2019-11-02T05:16:10.288Z,-6.2949,142.4565,4.9,"123km SW of Porgera, Papua New Guinea"
2019-11-02T05:14:22.650Z,35.605,-117.402,1.24,"18km S of Trona, CA"
2019-11-02T05:07:25.360Z,19.201,-67.5141,2.63,"89km NNW of San Antonio, Puerto Rico"
2019-11-02T05:06:02.009Z,36.5235,-98.98916667,0.31,"21km ENE of Mooreland, Oklahoma"
2019-11-02T05:04:58.888Z,66.2505,-157.1927,2,"74km S of Kobuk, Alaska"
2019-11-02T05:03:41.076Z,4.2322,124.633,4.5,"158km SW of Sarangani, Philippines"
2019-11-02T04:59:55.780Z,35.12383333,-95.34133333,2.11,"2km E of Quinton, Oklahoma"
2019-11-02T04:59:18.910Z,35.8843333,-117.7136667,0.52,"18km ESE of Little Lake, CA"
2019-11-02T04:57:41.000Z,44.56,-114.2703333,1.79,"6km NNW of Challis, Idaho"
2019-11-02T04:57:29.170Z,36.6441667,-121.3021667,0.59,"16km S of Tres Pinos, CA"
2019-11-02T04:56:40.340Z,33.4765,-116.5163333,0.46,"17km ESE of Anza, CA"
2019-11-02T04:56:29.162Z,62.101,-147.436,2.2,"81km ENE of Sutton-Alpine, Alaska"
2019-11-02T04:53:01.600Z,35.6588333,-117.3211667,0.91,"13km SSE of Trona, CA"
2019-11-02T04:45:03.170Z,18.7718,-63.689,3.75,"86km NW of The Valley, Anguilla"
2019-11-02T04:40:25.040Z,35.682,-117.4796667,1.53,"12km SW of Searles Valley, CA"
2019-11-02T04:34:52.925Z,63.5322,-147.6652,1.4,"65km ENE of Cantwell, Alaska"
2019-11-02T04:30:47.830Z,35.7148333,-117.5538333,0.84,"15km WSW of Searles Valley, CA"
2019-11-02T04:28:32.290Z,35.8955,-117.7126667,1.27,"18km ESE of Little Lake, CA"
2019-11-02T04:06:07.070Z,36.6425,-121.2643333,1.11,"16km NW of Pinnacles, CA"
2019-11-02T03:56:21.070Z,46.0473333333333,-123.004666666667,0.65,"7km SW of Rainier, Oregon"
2019-11-02T03:39:01.970Z,35.9291667,-117.6763333,0.88,"21km E of Little Lake, CA"
2019-11-02T03:37:03.545Z,66.3134,-157.4602,1.4,"71km SSW of Kobuk, Alaska"
2019-11-02T03:34:33.250Z,35.912,-117.7341667,0.32,"16km E of Little Lake, CA"
2019-11-02T03:34:22.960Z,40.7363333,-121.4858333,0.81,"22km SE of Burney, CA"
2019-11-02T03:31:39.540Z,58.1855,-155.348,-0.93,"94km SE of King Salmon, Alaska"
2019-11-02T03:30:58.816Z,60.312,-152.1423,1.3,"38km ESE of Redoubt Volcano, Alaska"
2019-11-02T03:30:13.930Z,35.6441667,-117.4471667,1.34,"14km SSW of Searles Valley, CA"
2019-11-02T03:22:13.350Z,35.5901667,-117.412,0.86,"20km S of Trona, CA"
2019-11-02T03:06:41.559Z,35.6583,140.7322,4.5,"9km SE of Asahi, Japan"
2019-11-02T03:02:37.150Z,35.6776667,-117.5168333,0.73,"14km SW of Searles Valley, CA"
2019-11-02T03:01:28.610Z,58.1593,-155.2515,2.6,"101km SE of King Salmon, Alaska"
2019-11-02T03:00:15.940Z,51.8608333,179.6275,0.8,"10km S of Semisopochnoi Island, Alaska"
2019-11-02T02:56:55.700Z,38.775,-122.748,0.85,"1km ESE of The Geysers, CA"
2019-11-02T02:53:28.040Z,18.858,-67.329,2.71,"47km NNW of San Antonio, Puerto Rico"
2019-11-02T02:44:07.180Z,38.7943333,-122.7748333,1.07,"2km NW of The Geysers, CA"
2019-11-02T02:43:37.585Z,55.7224,160.6473,4.4,"124km E of Esso, Russia"
2019-11-02T02:41:54.359Z,-3.3303,130.5984,4.9,"186km E of Amahai, Indonesia"
2019-11-02T02:33:33.356Z,59.5683,-152.9636,1.4,"67km WSW of Anchor Point, Alaska"
2019-11-02T02:32:22.650Z,19.1466675,-155.4428406,1.87,"7km SSE of Pahala, Hawaii"
2019-11-02T02:27:29.110Z,33.0651667,-116.451,0.75,"14km E of Julian, CA"
2019-11-02T02:25:33.917Z,63.52,-149.5705,1.9,"34km WNW of Cantwell, Alaska"
2019-11-02T02:20:01.620Z,35.8256667,-117.6693333,1.72,"23km N of Ridgecrest, CA"
2019-11-02T02:13:27.700Z,38.8206667,-111.4371667,1.01,"39km ESE of Salina, Utah"
2019-11-02T02:11:04.179Z,36.52733333,-98.98766667,1.39,"21km ENE of Mooreland, Oklahoma"
2019-11-02T02:09:47.640Z,37.6265,-118.8973333,0.7,"7km E of Mammoth Lakes, CA"
2019-11-02T02:07:36.090Z,33.2236667,-116.7418333,1.11,"3km SE of Lake Henshaw, CA"
2019-11-02T02:06:05.852Z,3.246,127.0963,4.5,"196km NNW of Tobelo, Indonesia"
2019-11-02T02:04:38.060Z,61.1136,-145.6159,1.9,"39km E of Valdez, Alaska"
2019-11-02T02:04:21.800Z,35.7943333,-117.6088333,1.81,"19km W of Searles Valley, CA"
2019-11-02T01:53:34.090Z,38.807,-122.8195,1.02,"6km WNW of The Geysers, CA"
2019-11-02T01:40:22.830Z,18.5711,-67.735,2.28,"57km WNW of Rincon, Puerto Rico"
2019-11-02T01:39:34.911Z,59.8405,-152.3815,1.8,"31km WNW of Anchor Point, Alaska"
2019-11-02T01:27:32.790Z,38.9333333,-123.1568333,1.07,"19km NW of Cloverdale, CA"
2019-11-02T01:25:17.453Z,60.9392,-146.9496,1.6,"38km WSW of Valdez, Alaska"
2019-11-02T01:23:36.160Z,35.8476667,-117.6711667,0.69,"23km ESE of Little Lake, CA"
2019-11-02T01:23:12.070Z,18.3031,-67.4243,2,"18km WSW of Rincon, Puerto Rico"
2019-11-02T01:19:41.550Z,35.689,-117.523,1.5,"14km SW of Searles Valley, CA"
2019-11-02T01:14:13.390Z,35.8656667,-117.6703333,0.24,"23km ESE of Little Lake, CA"
2019-11-02T01:07:34.810Z,35.3796667,-118.6355,1.29,"26km NE of Arvin, CA"
2019-11-02T01:02:58.670Z,36.2595,-120.7031667,1.64,"18km S of New Idria, CA"
2019-11-02T00:58:38.160Z,38.7928333,-122.804,0.97,"4km WNW of The Geysers, CA"
2019-11-02T00:52:57.280Z,35.924,-117.7106667,1.31,"18km E of Little Lake, CA"
2019-11-02T00:48:32.832Z,57.6751,-153.2285,2.7,"38km WSW of Kodiak Station, Alaska"
2019-11-02T00:44:20.070Z,58.1793333,-155.3503333,-0.76,"95km SE of King Salmon, Alaska"
2019-11-02T00:43:21.220Z,18.2323,-66.6916,1.55,"3km SSE of Utuado, Puerto Rico"
2019-11-02T00:34:06.230Z,19.1993332,-155.4624939,1.87,"1km ESE of Pahala, Hawaii"
2019-11-02T00:31:32.100Z,34.2796667,-116.6978333,0.96,"14km E of Big Bear City, CA"
2019-11-02T00:25:14.550Z,33.5963333,-116.8035,0.25,"13km WNW of Anza, CA"
2019-11-02T00:13:34.902Z,36.535,69.9905,4,"12km ESE of Farkhar, Afghanistan"
2019-11-02T00:08:22.110Z,58.179,-155.3188333,-0.66,"96km SE of King Salmon, Alaska"
2019-11-02T00:08:13.852Z,61.7259,-149.7891,1.4,"10km N of Houston, Alaska"
2019-11-02T00:07:19.270Z,33.4936667,-116.4368333,0.44,"22km SSW of La Quinta, CA"
2019-11-01T23:58:36.293Z,62.3159,-150.9029,1.8,"41km W of Talkeetna, Alaska"
2019-11-01T23:54:15.442Z,38.3858,-118.9072,1.1,"29km WSW of Hawthorne, Nevada"
2019-11-01T23:48:34.332Z,66.2383,-157.2093,1.7,"76km S of Kobuk, Alaska"
2019-11-01T23:44:56.950Z,18.8353,-67.4748,2.51,"54km NW of San Antonio, Puerto Rico"
2019-11-01T23:43:28.467Z,-29.1792,-71.8827,4.1,"100km NNW of Coquimbo, Chile"
2019-11-01T23:37:04.278Z,62.849,-149.6412,1.1,"63km NNE of Talkeetna, Alaska"
2019-11-01T23:32:41.060Z,35.3691667,-118.0745,0.73,"28km NNW of California City, CA"
2019-11-01T23:32:31.530Z,19.1866665,-155.4400024,1.97,"4km ESE of Pahala, Hawaii"
2019-11-01T23:28:15.382Z,31.646,-104.2812,2.5,"64km W of Mentone, Texas"
2019-11-01T23:23:08.874Z,37.2781,-116.7481,-0.2,"41km N of Beatty, Nevada"
2019-11-01T23:14:06.310Z,35.6671667,-117.5093333,0.82,"15km SW of Searles Valley, CA"
2019-11-01T23:11:45.640Z,44.8421667,-112.5985,0.61,"22km N of Lima, Montana"
2019-11-01T22:51:07.010Z,35.675,-117.522,1.25,"15km SW of Searles Valley, CA"
2019-11-01T22:38:48.790Z,35.442,-117.3021667,1.87,"31km ENE of Johannesburg, CA"
2019-11-01T22:36:14.857Z,35.3194,89.0173,4.6,Western Xizang
2019-11-01T22:32:49.560Z,36.658,-121.2796667,1.61,"15km SSE of Tres Pinos, CA"
2019-11-01T22:30:32.774Z,50.8183,-173.8641,2.3,"155km S of Atka, Alaska"
2019-11-01T22:28:51.109Z,68.483,-147.0805,2.4,"74km WNW of Arctic Village, Alaska"
2019-11-01T22:28:08.960Z,36.3591667,-120.922,1.26,"23km WSW of New Idria, CA"
2019-11-01T22:25:43.830Z,35.7511667,-117.5418333,0.07,"13km W of Searles Valley, CA"
2019-11-01T22:25:29.800Z,35.6058333,-117.4295,-0.17,"18km S of Searles Valley, CA"
2019-11-01T22:24:02.000Z,35.6458333,-117.47,0.84,"15km SSW of Searles Valley, CA"
2019-11-01T22:17:25.560Z,36.6555,-121.2795,1.53,"15km SSE of Tres Pinos, CA"
2019-11-01T22:15:11.980Z,37.5471667,-118.8383333,0.42,"14km W of Toms Place, CA"
2019-11-01T22:14:55.179Z,38.3952,-118.9092,1,"28km WSW of Hawthorne, Nevada"
2019-11-01T22:09:45.558Z,66.2929,-157.2597,1.4,"70km SSW of Kobuk, Alaska"
2019-11-01T22:05:53.679Z,-23.5102,-66.6677,4.4,"86km NNW of San Antonio de los Cobres, Argentina"
2019-11-01T22:02:42.490Z,60.0035,-153.0458333,-0.34,"56km SSW of Redoubt Volcano, Alaska"
2019-11-01T22:01:01.379Z,36.68216667,-95.384,1.71,"16km NNE of Chelsea, Oklahoma"
2019-11-01T21:58:19.660Z,64.8469,-147.3361,1.2,"10km ENE of Badger, Alaska"
2019-11-01T21:50:47.200Z,33.0666667,-114.9833333,1.48,"47km NE of Holtville, CA"
2019-11-01T21:38:52.056Z,-17.4551,-178.9377,4,"212km ESE of Lambasa, Fiji"
2019-11-01T21:31:48.820Z,37.7605,-121.9895,0.92,"2km SSW of San Ramon, CA"
2019-11-01T21:29:42.571Z,66.3107,-157.2789,1.1,"68km SSW of Kobuk, Alaska"
2019-11-01T21:28:47.000Z,37.7623333,-121.9945,1.45,"2km SW of San Ramon, CA"
2019-11-01T21:24:41.440Z,35.665,-117.534,0.88,"14km ENE of Ridgecrest, CA"
2019-11-01T21:16:16.260Z,32.9053333,-116.951,1.88,"6km NNW of Lakeside, CA"
2019-11-01T21:14:21.410Z,32.4283333,-115.2526667,2.44,"10km NW of Delta, B.C., MX"
2019-11-01T21:09:11.610Z,37.5091667,-118.8655,0.31,"17km SE of Mammoth Lakes, CA"
2019-11-01T21:07:00.040Z,35.9443333,-117.68,0.76,"20km E of Little Lake, CA"
2019-11-01T21:02:06.204Z,66.2898,-157.2528,1.2,"70km SSW of Kobuk, Alaska"
2019-11-01T20:53:59.759Z,35.1055,-97.745,1.1,"8km WSW of Blanchard, Oklahoma"
2019-11-01T20:53:58.320Z,35.11166667,-97.73616667,1.23,"7km WSW of Blanchard, Oklahoma"
2019-11-01T20:53:14.583Z,63.5707,-147.3567,1.5,"81km ENE of Cantwell, Alaska"
2019-11-01T20:51:57.101Z,64.9281,-148.9364,0.4,"39km NNE of North Nenana, Alaska"
2019-11-01T20:49:21.250Z,33.3848333,-116.374,0.7,"14km N of Borrego Springs, CA"
2019-11-01T20:48:54.140Z,35.6721667,-117.531,0.99,"14km ENE of Ridgecrest, CA"
2019-11-01T20:47:34.350Z,33.8653333,-117.5206667,1.6,"1km S of Home Gardens, CA"
2019-11-01T20:45:00.284Z,66.2933,-157.1503,1,"69km S of Kobuk, Alaska"
2019-11-01T20:36:45.505Z,66.2909,-157.2221,1.3,"70km SSW of Kobuk, Alaska"
2019-11-01T20:32:00.860Z,44.6301667,-110.7686667,0.14,"19km NNE of Old Faithful Geyser, Wyoming"
2019-11-01T20:26:21.020Z,35.6666667,-117.4635,0.9,"12km SSW of Searles Valley, CA"
2019-11-01T20:25:48.720Z,32.6855,-115.8528333,1.12,"14km ESE of Ocotillo, CA"
2019-11-01T20:25:21.865Z,15.8432,-89.887,4,"31km NNW of Cahabon, Guatemala"
2019-11-01T20:11:47.844Z,64.4717,-149.4584,0.9,"20km SW of North Nenana, Alaska"
2019-11-01T20:11:31.115Z,37.9667,-118.1805,1.1,"67km NNE of Dixon Lane-Meadow Creek, California"
2019-11-01T20:09:31.400Z,17.9425,-66.2575,2.43,"3km WSW of Central Aguirre, Puerto Rico"
2019-11-01T20:07:44.200Z,35.8686667,-117.6398333,0.36,"24km WNW of Searles Valley, CA"
2019-11-01T20:06:34.860Z,36.1191667,-117.3461667,1.78,"40km N of Searles Valley, CA"
2019-11-01T19:59:52.660Z,35.8911667,-117.6458333,0.57,"24km ESE of Little Lake, CA"
2019-11-01T19:53:19.921Z,66.2864,-157.2241,1,"70km SSW of Kobuk, Alaska"
2019-11-01T19:52:11.997Z,60.4047,-152.7264,1.5,"9km S of Redoubt Volcano, Alaska"
2019-11-01T19:50:24.750Z,35.8693333,-117.7003333,1.21,"20km ESE of Little Lake, CA"
2019-11-01T19:47:50.478Z,66.2793,-157.2069,1.2,"71km SSW of Kobuk, Alaska"
2019-11-01T19:42:09.000Z,38.8346667,-111.4283333,1.2,"38km SW of Ferron, Utah"
2019-11-01T19:36:16.228Z,66.2971,-157.2958,1.4,"70km SSW of Kobuk, Alaska"
2019-11-01T19:31:27.380Z,37.143,-119.3128333,2.21,"5km N of Shaver Lake, CA"
2019-11-01T19:30:03.000Z,35.7976667,-117.6258333,0.48,"20km NNE of Ridgecrest, CA"
2019-11-01T19:27:05.643Z,56.0009,-158.007,2.2,"54km ESE of Chignik Lake, Alaska"
2019-11-01T19:26:48.470Z,19.1168,-67.0021,2.88,"68km N of Isabela, Puerto Rico"
2019-11-01T19:24:43.770Z,44.6838333,-111.8756667,0.96,"57km E of Lima, Montana"
2019-11-01T19:17:52.809Z,47.195,151.5096,4.4,"272km SE of Vostok, Russia"
2019-11-01T19:13:54.179Z,61.6729,-146.6869,1.8,"63km NNW of Valdez, Alaska"
2019-11-01T19:13:27.079Z,63.4434,-151.0863,0.8,"106km W of Cantwell, Alaska"
2019-11-01T19:11:40.281Z,66.3254,-157.3123,1.2,"67km SSW of Kobuk, Alaska"
2019-11-01T19:02:14.260Z,46.0048333,-112.4686667,1.78,"5km E of Butte, Montana"
2019-11-01T19:02:13.860Z,34.9981667,-118.1775,1.08,"6km S of Mojave, CA"
2019-11-01T18:57:47.040Z,33.8483333,-117.5025,1.4,"4km SSE of Home Gardens, CA"
2019-11-01T18:52:39.444Z,59.7467,-152.7654,2.1,"52km W of Anchor Point, Alaska"
2019-11-01T18:52:09.520Z,35.7113333,-117.5556667,1.15,"15km NE of Ridgecrest, CA"
2019-11-01T18:48:35.774Z,63.0896,-151.5136,1,"111km NW of Talkeetna, Alaska"
2019-11-01T18:44:38.393Z,63.1428,-150.4543,1.4,"80km WSW of Cantwell, Alaska"
2019-11-01T18:38:36.781Z,6.8182,125.0826,4.9,"12km WNW of Magsaysay, Philippines"
2019-11-01T18:33:18.780Z,35.6573333,-117.4715,0.94,"14km SSW of Searles Valley, CA"
2019-11-01T18:31:27.480Z,46.7668333333333,-117.063666666667,1.83,"6km NW of Moscow, Idaho"
2019-11-01T18:26:46.110Z,35.8181667,-117.6415,1.83,"22km N of Ridgecrest, CA"
2019-11-01T18:21:19.520Z,35.7203333,-117.5468333,0.59,"14km WSW of Searles Valley, CA"
2019-11-01T18:03:03.130Z,38.8353333,-111.4323333,1.53,"38km SW of Ferron, Utah"
2019-11-01T18:02:44.250Z,32.3665,-115.2346667,1.82,"4km WNW of Delta, B.C., MX"
2019-11-01T18:01:31.840Z,36.7501667,-121.603,0.92,"7km ESE of Prunedale, CA"
2019-11-01T17:59:46.490Z,19.1760006,-155.4371643,1.89,"5km SE of Pahala, Hawaii"
2019-11-01T17:56:36.110Z,33.2558333,-116.2941667,1.46,"8km E of Borrego Springs, CA"
2019-11-01T17:56:12.510Z,35.9041667,-117.6843333,0.8,"20km E of Little Lake, CA"
2019-11-01T17:55:19.910Z,37.918,-121.9513333,1.42,"3km SSW of Clayton, CA"
2019-11-01T17:50:42.010Z,34.1508333,-116.716,0.89,"17km NW of Morongo Valley, CA"
2019-11-01T17:48:43.060Z,35.6885,-117.5715,0.98,"12km NE of Ridgecrest, CA"
2019-11-01T17:47:58.310Z,40.0808333,-123.727,1.85,"9km ESE of Redway, CA"
2019-11-01T17:39:40.743Z,66.3659,-157.2731,1.3,"62km SSW of Kobuk, Alaska"
2019-11-01T17:34:40.630Z,44.771,-110.795,1.46,"27km ENE of West Yellowstone, Montana"
2019-11-01T17:30:01.650Z,35.6163333,-117.4498333,0.29,"17km SSW of Searles Valley, CA"
2019-11-01T17:27:42.570Z,35.6471667,-117.4436667,0.9,"14km SSW of Searles Valley, CA"
2019-11-01T17:25:50.219Z,61.4839,-150.399,1.3,"24km W of Big Lake, Alaska"
2019-11-01T17:19:35.680Z,33.768,-117.54,0.12,"12km SSE of Corona, CA"
2019-11-01T17:07:11.170Z,36.0961667,-117.8525,0.62,"10km ENE of Coso Junction, CA"
2019-11-01T17:06:52.390Z,36.1258333,-117.8693333,0.86,"12km NE of Coso Junction, CA"
2019-11-01T17:05:57.150Z,36.8635,-120.9113333,1.8,"22km SSW of Los Banos, CA"
2019-11-01T17:04:14.741Z,64.8242,-148.6612,0.7,"30km W of Ester, Alaska"
2019-11-01T17:03:16.076Z,60.8007,-150.7239,1.4,"29km N of Sterling, Alaska"
2019-11-01T17:00:01.682Z,66.3433,-157.2546,1,"65km SSW of Kobuk, Alaska"
2019-11-01T16:59:22.650Z,35.994,-120.5588333,1.3,"16km NW of Parkfield, CA"
2019-11-01T16:57:36.210Z,35.6478333,-117.436,1.07,"14km SSW of Searles Valley, CA"
2019-11-01T16:54:43.300Z,63.8243,-149.2361,1.3,"13km WSW of Healy, Alaska"
2019-11-01T16:53:04.840Z,35.57,-117.3953333,0.83,"22km S of Trona, CA"
2019-11-01T16:49:20.790Z,37.0283333,-121.476,1.06,"9km ENE of Gilroy, CA"
2019-11-01T16:45:51.090Z,35.828,-117.6465,0.18,"23km WNW of Searles Valley, CA"
2019-11-01T16:43:45.200Z,36.5195,-89.5785,1.68,"8km SSW of New Madrid, Missouri"
2019-11-01T16:42:56.690Z,19.1793327,-155.4453278,2.04,"4km SE of Pahala, Hawaii"
2019-11-01T16:42:14.210Z,19.184166,-155.4568329,2.24,"3km SE of Pahala, Hawaii"
2019-11-01T16:41:30.355Z,37.2367,-117.5267,-0.3,"58km SSW of Goldfield, Nevada"
2019-11-01T16:33:25.645Z,-3.2861,130.7407,4.7,"202km E of Amahai, Indonesia"
2019-11-01T16:30:05.194Z,37.2461,-117.5326,0.3,"57km SSW of Goldfield, Nevada"
2019-11-01T16:29:34.279Z,61.2045,-140.6852,1.6,"158km NE of Cape Yakataga, Alaska"
2019-11-01T16:25:02.072Z,58.1944,-155.3799,0.8,"92km SE of King Salmon, Alaska"
2019-11-01T16:24:55.550Z,35.6685,-117.4781667,0.86,"13km SSW of Searles Valley, CA"
2019-11-01T16:24:02.518Z,52.2273,-165.518,2.6,"195km SSE of Unalaska, Alaska"
2019-11-01T16:21:25.140Z,60.489,-152.7691667,-0.36,"1km WNW of Redoubt Volcano, Alaska"
2019-11-01T16:18:14.990Z,38.8231667,-111.4515,1.57,"38km ESE of Salina, Utah"
2019-11-01T16:16:51.880Z,44.7731667,-110.7931667,0.5,"27km ENE of West Yellowstone, Montana"
2019-11-01T16:10:37.907Z,66.2944,-157.2681,1,"70km SSW of Kobuk, Alaska"
2019-11-01T16:09:56.887Z,59.6348,-153.3509,1.8,"86km W of Anchor Point, Alaska"
2019-11-01T16:08:58.830Z,33.1113333,-116.4343333,0.85,"16km ENE of Julian, CA"
2019-11-01T16:02:06.440Z,35.8285,-117.6461667,0.34,"23km WNW of Searles Valley, CA"
2019-11-01T15:50:55.740Z,35.5378333,-118.4088333,1,"9km SE of Bodfish, CA"
2019-11-01T15:49:43.987Z,59.7454,-153.3939,1.9,"85km E of Old Iliamna, Alaska"
